ID,Make,Model,Year,Depot
7417,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7418,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7419,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7420,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7421,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7422,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7423,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7424,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7425,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7426,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7427,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7428,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7429,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7431,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7432,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7433,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7434,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7435,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7436,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
7437,New Flyer Industries,XD40 Xcelsior,2015,Casey Stengel Bus Depot (New York City Transit)
5987,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5988,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5989,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5990,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5991,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5992,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5993,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5994,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5995,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5996,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5997,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5998,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
5999,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6000,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6001,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6002,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6003,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6004,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6005,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6006,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6007,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6008,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6009,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6010,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6011,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6012,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6013,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6014,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6015,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6016,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6017,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6018,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6019,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6020,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6021,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6022,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6023,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6024,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6025,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6026,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6027,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6028,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6029,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6031,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6083,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6085,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
6087,New Flyer Industries,XD60 Xcelsior Articulated,2017,Casey Stengel Bus Depot (New York City Transit)
4724,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4725,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4726,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4727,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4728,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4729,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4730,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4731,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4732,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4733,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4734,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4735,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4736,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4737,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4738,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4740,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4741,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
4742,New Flyer Industries,XD60 Xcelsior Articulated,2012,Casey Stengel Bus Depot (New York City Transit)
7000,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7001,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7002,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7003,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7004,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7005,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7006,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7007,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7008,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7009,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7010,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7011,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7012,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7013,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7014,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7015,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7016,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7017,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7018,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7019,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7020,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7021,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7022,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7023,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7024,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7025,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7026,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7027,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7028,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7029,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7030,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7031,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7032,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7033,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7034,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7035,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7036,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7037,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7038,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7039,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7040,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7041,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7042,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7043,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7044,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7045,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7046,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7047,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7048,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7049,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7050,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7051,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7052,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7053,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7054,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7055,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7056,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7057,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7058,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7059,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7060,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7061,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7062,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7063,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7064,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7065,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7066,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7067,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7068,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7069,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7070,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7071,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7072,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7073,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7074,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7075,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7076,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7077,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7078,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7079,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7080,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7081,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7082,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7083,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7084,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7085,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7086,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7087,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7088,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
7089,Daimler Buses,Orion VII EPA10,2011,Castleton Bus Depot (New York City Transit)
8189,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8193,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8201,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8202,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8203,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8204,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8205,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8206,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8207,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8208,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8209,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8210,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8211,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8212,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8213,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8214,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8215,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8216,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8217,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8218,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8219,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8220,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8221,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8222,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8223,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8224,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8225,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
8226,Volvo Group North America,Nova Bus LFS,2015,Castleton Bus Depot (New York City Transit)
