route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
Q58,FP_F0-Saturday-108400_Q58_848,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
B54,FP_F0-Saturday-108500_Q55_510,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
B13,FP_F0-Saturday-108600_B13_17,FP_F0-Saturday,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,0,B130168
Q54,FP_F0-Saturday-108600_Q58_841,FP_F0-Saturday,FRESH POND RD,1,Q540232
Q58,FP_F0-Saturday-108600_Q58_872,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
B26,FP_F0-Saturday-108700_B26_217,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B26,FP_F0-Saturday-108800_B26_223,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
Q55,FP_F0-Saturday-108900_Q55_511,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B20,FP_F0-Saturday-109000_B13_11,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
B52,FP_F0-Saturday-109000_B52_326,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B54,FP_F0-Saturday-109000_B54_409,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
Q54,FP_F0-Saturday-109000_Q54_718,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
Q58,FP_F0-Saturday-109000_Q58_842,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B52,FP_F0-Saturday-109300_B26_222,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
Q58,FP_F0-Saturday-109300_Q58_849,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
Q54,FP_F0-Saturday-109500_Q54_717,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
B26,FP_F0-Saturday-109600_B26_220,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
Q55,FP_F0-Saturday-109600_Q55_514,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
Q58,FP_F0-Saturday-109600_Q58_857,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
B26,FP_F0-Saturday-109800_B26_227,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
Q58,FP_F0-Saturday-109800_Q58_859,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q58,FP_F0-Saturday-109900_Q58_873,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B20,FP_F0-Saturday-110000_B20_107,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B54,FP_F0-Saturday-110000_B26_219,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
B52,FP_F0-Saturday-110000_B52_329,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B52,FP_F0-Saturday-110100_B52_321,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
Q55,FP_F0-Saturday-110100_Q55_515,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B26,FP_F0-Saturday-110500_B26_226,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-110500_B54_407,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
B7,FP_F0-Saturday-110500_B7_612,FP_F0-Saturday,BED-STUY BWAY-HALSEY via KINGS HWY,0,B70001
B13,FP_F0-Saturday-110600_B13_9,FP_F0-Saturday,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,0,B130168
Q55,FP_F0-Saturday-110800_B13_21,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
B26,FP_F0-Saturday-110800_B26_224,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
Q58,FP_F0-Saturday-110800_Q58_850,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
Q58,FP_F0-Saturday-110800_Q58_851,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q58,FP_F0-Saturday-110800_Q58_860,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B13,FP_F0-Saturday-111000_B13_15,FP_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B130167
B52,FP_F0-Saturday-111000_B20_110,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B20,FP_F0-Saturday-111000_B20_111,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
B52,FP_F0-Saturday-111000_B52_323,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B7,FP_F0-Saturday-111000_B7_610,FP_F0-Saturday,MIDWOOD CONEY ISLAND AV via KINGS HWY,1,B70065
Q54,FP_F0-Saturday-111000_Q54_714,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
Q58,FP_F0-Saturday-111000_Q58_874,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q54,FP_F0-Saturday-111200_Q54_710,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
Q55,FP_F0-Saturday-111300_Q55_509,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B26,FP_F0-Saturday-111500_B26_232,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-111500_B54_406,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
Q58,FP_F0-Saturday-111700_Q58_843,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B26,FP_F0-Saturday-111800_B26_230,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B20,FP_F0-Saturday-112000_B13_10,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B52,FP_F0-Saturday-112000_B20_108,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B52,FP_F0-Saturday-112000_B20_112,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B54,FP_F0-Saturday-112000_B54_410,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
Q55,FP_F0-Saturday-112000_Q55_513,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
Q58,FP_F0-Saturday-112000_Q58_858,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q58,FP_F0-Saturday-112300_Q58_844,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q58,FP_F0-Saturday-112300_Q58_868,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
B26,FP_F0-Saturday-112500_B26_233,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
Q55,FP_F0-Saturday-112500_B52_318,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
Q58,FP_F0-Saturday-112600_Q58_845,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B13,FP_F0-Saturday-112700_B13_18,FP_F0-Saturday,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,0,B130168
B26,FP_F0-Saturday-112800_B26_225,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B20,FP_F0-Saturday-113000_B20_109,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
B52,FP_F0-Saturday-113000_B52_324,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B52,FP_F0-Saturday-113000_B52_325,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B54,FP_F0-Saturday-113000_B54_408,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
Q54,FP_F0-Saturday-113000_B7_608,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
Q54,FP_F0-Saturday-113200_Q54_712,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
Q55,FP_F0-Saturday-113200_Q55_511,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
Q58,FP_F0-Saturday-113200_Q58_853,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
B26,FP_F0-Saturday-113500_B52_322,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B7,FP_F0-Saturday-113500_Q54_715,FP_F0-Saturday,BED-STUY BWAY-HALSEY via KINGS HWY,0,B70001
B54,FP_F0-Saturday-113500_Q55_510,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
Q58,FP_F0-Saturday-113500_Q58_875,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
Q58,FP_F0-Saturday-113600_Q58_862,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q55,FP_F0-Saturday-113700_Q55_514,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
Q58,FP_F0-Saturday-113700_Q58_852,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
B26,FP_F0-Saturday-113800_B13_12,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B13,FP_F0-Saturday-114000_B13_16,FP_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B130167
B20,FP_F0-Saturday-114000_B13_19,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B52,FP_F0-Saturday-114000_B52_317,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B52,FP_F0-Saturday-114000_B52_319,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B7,FP_F0-Saturday-114000_B7_609,FP_F0-Saturday,MIDWOOD CONEY ISLAND AV via KINGS HWY,1,B70065
Q54,FP_F0-Saturday-114200_Q54_713,FP_F0-Saturday,FRESH POND RD,1,Q540232
Q55,FP_F0-Saturday-114400_Q55_515,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
Q58,FP_F0-Saturday-114400_Q58_846,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
Q58,FP_F0-Saturday-114400_Q58_871,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
B26,FP_F0-Saturday-114500_B26_221,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-114500_B54_409,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
Q55,FP_F0-Saturday-114900_B13_21,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
Q58,FP_F0-Saturday-114900_Q58_864,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
B54,FP_F0-Saturday-115000_B26_219,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
B52,FP_F0-Saturday-115000_B26_222,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B26,FP_F0-Saturday-115000_B26_231,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B52,FP_F0-Saturday-115000_B52_326,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
Q54,FP_F0-Saturday-115000_Q54_716,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
B20,FP_F0-Saturday-115000_Q55_512,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
Q58,FP_F0-Saturday-115100_Q58_861,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
B13,FP_F0-Saturday-115200_B13_20,FP_F0-Saturday,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,0,B130168
Q54,FP_F0-Saturday-115200_Q54_711,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
Q58,FP_F0-Saturday-115400_Q58_847,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B26,FP_F0-Saturday-115500_B26_223,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
Q58,FP_F0-Saturday-115600_Q58_872,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q55,FP_F0-Saturday-115900_B52_318,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
B20,FP_F0-Saturday-116000_B13_11,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B52,FP_F0-Saturday-116000_B52_320,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B52,FP_F0-Saturday-116000_B52_329,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B54,FP_F0-Saturday-116000_B54_407,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
Q55,FP_F0-Saturday-116100_Q55_513,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B26,FP_F0-Saturday-116200_B26_229,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
Q58,FP_F0-Saturday-116200_Q58_848,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
B26,FP_F0-Saturday-116500_B26_227,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-116500_B54_406,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
B7,FP_F0-Saturday-116500_B7_610,FP_F0-Saturday,BED-STUY BWAY-HALSEY via KINGS HWY,0,B70001
Q58,FP_F0-Saturday-116500_Q58_863,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
Q58,FP_F0-Saturday-116600_Q58_849,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
Q58,FP_F0-Saturday-116800_Q58_865,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
B20,FP_F0-Saturday-117000_B13_13,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
B13,FP_F0-Saturday-117000_B13_17,FP_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B130167
B52,FP_F0-Saturday-117000_B20_110,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B52,FP_F0-Saturday-117000_B52_323,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B7,FP_F0-Saturday-117000_B7_612,FP_F0-Saturday,MIDWOOD CONEY ISLAND AV via KINGS HWY,1,B70065
Q54,FP_F0-Saturday-117000_Q54_717,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
Q54,FP_F0-Saturday-117200_Q54_718,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
Q55,FP_F0-Saturday-117300_Q55_511,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B26,FP_F0-Saturday-117400_B26_226,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
Q55,FP_F0-Saturday-117400_Q55_514,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
B26,FP_F0-Saturday-117500_B26_224,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-117500_B54_410,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
Q58,FP_F0-Saturday-117500_Q58_857,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q58,FP_F0-Saturday-117900_Q58_850,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B52,FP_F0-Saturday-118000_B20_108,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B20,FP_F0-Saturday-118000_B20_111,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B54,FP_F0-Saturday-118000_B54_408,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
Q58,FP_F0-Saturday-118000_Q58_873,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q58,FP_F0-Saturday-118000_Q58_874,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
B13,FP_F0-Saturday-118200_B13_15,FP_F0-Saturday,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,0,B130168
B26,FP_F0-Saturday-118500_B26_230,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B52,FP_F0-Saturday-118500_B52_327,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
Q55,FP_F0-Saturday-118500_Q55_515,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B26,FP_F0-Saturday-118600_B26_232,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
Q58,FP_F0-Saturday-118800_Q58_851,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q55,FP_F0-Saturday-118900_B13_21,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
B20,FP_F0-Saturday-119000_B13_14,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
B54,FP_F0-Saturday-119000_B26_228,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
B52,FP_F0-Saturday-119000_B52_325,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
Q54,FP_F0-Saturday-119000_Q54_710,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
Q54,FP_F0-Saturday-119200_Q54_714,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
Q58,FP_F0-Saturday-119200_Q58_867,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q58,FP_F0-Saturday-119200_Q58_868,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B26,FP_F0-Saturday-119500_B26_225,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-119500_B54_409,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
B7,FP_F0-Saturday-119500_B7_609,FP_F0-Saturday,BED-STUY BWAY-HALSEY via KINGS HWY,0,B70001
Q58,FP_F0-Saturday-119500_Q58_866,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
B13,FP_F0-Saturday-120000_B13_18,FP_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B130167
B20,FP_F0-Saturday-120000_B20_109,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B52,FP_F0-Saturday-120000_B52_317,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
Q55,FP_F0-Saturday-120000_B52_318,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B52,FP_F0-Saturday-120000_B52_319,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B26,FP_F0-Saturday-120000_B52_328,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B7,FP_F0-Saturday-120000_Q58_854,FP_F0-Saturday,MIDWOOD CONEY ISLAND AV via KINGS HWY,1,B70065
Q58,FP_F0-Saturday-120100_Q58_858,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q55,FP_F0-Saturday-120400_Q55_513,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
Q58,FP_F0-Saturday-120400_Q58_869,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
B26,FP_F0-Saturday-120500_B13_12,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-120500_B54_406,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
Q58,FP_F0-Saturday-120500_Q58_852,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B52,FP_F0-Saturday-121000_B26_222,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B54,FP_F0-Saturday-121000_B54_407,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
Q54,FP_F0-Saturday-121000_Q54_712,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
Q58,FP_F0-Saturday-121000_Q58_875,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
B13,FP_F0-Saturday-121200_B13_16,FP_F0-Saturday,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,0,B130168
Q54,FP_F0-Saturday-121200_B7_608,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
Q58,FP_F0-Saturday-121400_Q58_853,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
B26,FP_F0-Saturday-121500_B26_231,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B26,FP_F0-Saturday-121500_B52_321,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B52,FP_F0-Saturday-121500_B52_329,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
Q55,FP_F0-Saturday-121500_Q55_514,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
Q58,FP_F0-Saturday-121600_Q58_855,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q58,FP_F0-Saturday-121800_Q58_871,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
Q55,FP_F0-Saturday-121900_Q55_515,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
B20,FP_F0-Saturday-122000_B20_112,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
B52,FP_F0-Saturday-122000_B52_320,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B54,FP_F0-Saturday-122000_B54_408,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
B20,FP_F0-Saturday-122000_Q55_512,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B26,FP_F0-Saturday-122500_B26_229,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B54,FP_F0-Saturday-122500_B54_410,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
B7,FP_F0-Saturday-122500_B7_612,FP_F0-Saturday,BED-STUY BWAY-HALSEY via KINGS HWY,0,B70001
Q58,FP_F0-Saturday-122500_Q58_856,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
Q58,FP_F0-Saturday-122700_Q58_861,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
Q58,FP_F0-Saturday-122800_Q58_870,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
B13,FP_F0-Saturday-123000_B13_20,FP_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B130167
Q55,FP_F0-Saturday-123000_B13_21,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B52,FP_F0-Saturday-123000_B20_110,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B26,FP_F0-Saturday-123000_B26_227,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B52,FP_F0-Saturday-123000_B52_323,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
Q54,FP_F0-Saturday-123000_Q54_711,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
B7,FP_F0-Saturday-123000_Q58_859,FP_F0-Saturday,FLATBUSH AV,1,B70063
Q58,FP_F0-Saturday-123100_Q58_872,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
Q54,FP_F0-Saturday-123200_Q54_716,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
B26,FP_F0-Saturday-123700_B26_226,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
Q55,FP_F0-Saturday-123700_B52_318,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
B20,FP_F0-Saturday-124000_B13_13,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B54,FP_F0-Saturday-124000_B26_228,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
B52,FP_F0-Saturday-124000_B52_327,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B54,FP_F0-Saturday-124000_B54_409,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
Q58,FP_F0-Saturday-124000_Q54_713,FP_F0-Saturday,LIMITED FLUSHING MAIN ST,0,Q580515
Q58,FP_F0-Saturday-124000_Q58_857,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q58,FP_F0-Saturday-124000_Q58_863,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
B13,FP_F0-Saturday-124200_B13_17,FP_F0-Saturday,WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV,0,B130168
Q58,FP_F0-Saturday-124400_Q58_865,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B26,FP_F0-Saturday-124500_B26_233,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B52,FP_F0-Saturday-124500_B52_325,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
Q55,FP_F0-Saturday-124500_Q55_513,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,1,Q550337
B26,FP_F0-Saturday-124900_B26_232,FP_F0-Saturday,RIDGEWOOD TERM via HALSEY,0,B260001
B20,FP_F0-Saturday-125000_B52_326,FP_F0-Saturday,SPRING CREEK STANLEY AV POSTAL FAC,1,B200104
Q54,FP_F0-Saturday-125200_Q54_717,FP_F0-Saturday,WILLAMSBURG BRIDGE PLZ,1,Q540238
Q58,FP_F0-Saturday-125200_Q58_860,FP_F0-Saturday,FLUSHING MAIN ST,0,Q580516
Q58,FP_F0-Saturday-125300_Q58_874,FP_F0-Saturday,LIMITED RIDGEWOOD TERM,1,Q580514
B52,FP_F0-Saturday-125400_B52_317,FP_F0-Saturday,RIDGEWOOD TERM via GATES,0,B520001
B54,FP_F0-Saturday-125500_B54_406,FP_F0-Saturday,RIDGEWOOD TERM via MYRTLE,0,B540082
Q54,FP_F0-Saturday-125500_Q54_718,FP_F0-Saturday,JAMAICA 170 ST,0,Q540229
B7,FP_F0-Saturday-125500_Q58_854,FP_F0-Saturday,BED-STUY BWAY-HALSEY via KINGS HWY,0,B70001
Q55,FP_F0-Saturday-125700_Q55_514,FP_F0-Saturday,RICHMOND HILL JAMAICA AV via MYRTLE,0,Q550338
Q58,FP_F0-Saturday-125700_Q58_873,FP_F0-Saturday,RIDGEWOOD TERM,1,Q580522
B20,FP_F0-Saturday-126000_B13_14,FP_F0-Saturday,RIDGEWOOD FOREST AV,0,B200103
B13,FP_F0-Saturday-126000_B13_19,FP_F0-Saturday,SPRING CREEK GATEWAY MALL,1,B130167
B26,FP_F0-Saturday-126000_B26_225,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via HALSEY,1,B260152
B52,FP_F0-Saturday-126000_B52_319,FP_F0-Saturday,DOWNTOWN BKLYN TILLARY ST via GATES,1,B520054
B54,FP_F0-Saturday-126000_B52_322,FP_F0-Saturday,DOWNTOWN BKLYN JAY ST via MYRTLE,1,B540080
B7,FP_F0-Saturday-126000_B7_609,FP_F0-Saturday,FLATBUSH AV,1,B70063
